step,observation,action,reward,done,total_reward
13,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- sand 7 steps to your north-west
- cow 5 steps to your south-west

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.0
14,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- sand 7 steps to your north-west
- cow 5 steps to your south-west

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.0
15,"You took action make_iron_pickaxe.

You see:
- grass 1 steps to your west
- sand 7 steps to your north-west
- cow 6 steps to your south-west

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Move West,0.0,False,0.0
16,"You took action move_west.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- cow 5 steps to your south-west

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Move West,0.0,False,0.0
17,"You took action move_west.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- cow 4 steps to your south-west

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.0
18,"You took action make_iron_pickaxe.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- cow 3 steps to your south

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.0
19,"You took action make_iron_sword.

You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- cow 3 steps to your south

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Move West,0.0,False,0.0
20,"You took action move_west.

You see:
- water 3 steps to your west
- grass 1 steps to your west
- sand 2 steps to your west
- cow 4 steps to your south-east

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 8/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.0
21,"You took action make_iron_pickaxe.

You see:
- water 3 steps to your west
- grass 1 steps to your west
- sand 2 steps to your west
- cow 4 steps to your south-east

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 8/9
- energy: 9/9

You have nothing in your inventory.",Move West,0.0,False,0.0
22,"You took action move_west.

You see:
- water 2 steps to your west
- grass 1 steps to your north
- sand 1 steps to your west
- cow 5 steps to your south-east

You face sand at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 8/9
- energy: 9/9

You have nothing in your inventory.",Move West,0.0,False,0.0
23,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- cow 6 steps to your south-east

You face water at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 8/9
- energy: 9/9

You have nothing in your inventory.",Move West,0.0,False,0.0
24,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- cow 6 steps to your south-east

You face water at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 8/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.0
25,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- cow 6 steps to your south-east

You face water at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 9/9

You have nothing in your inventory.",Do,1.0,False,1.0
26,"You took action do.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- cow 6 steps to your south-east

You face water at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,1.0
27,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- cow 6 steps to your south-east

You face water at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,1.0
28,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north

You face water at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Move West,0.0,False,1.0
29,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- cow 6 steps to your south-east

You face water at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Move West,0.0,False,1.0
30,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- zombie 3 steps to your north

You face water at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,1.0
31,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- zombie 3 steps to your north

You face water at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,1.0
32,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- zombie 2 steps to your north

You face water at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,-0.2,False,0.8
33,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 2 steps to your north
- zombie 1 steps to your north

You face water at your front.

Your status:
- health: 7/9
- food: 8/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.8
34,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 2 steps to your north
- zombie 1 steps to your north

You face water at your front.

Your status:
- health: 7/9
- food: 8/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.8
35,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 2 steps to your north
- zombie 1 steps to your north

You face water at your front.

Your status:
- health: 7/9
- food: 8/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.8
36,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 2 steps to your north
- zombie 1 steps to your north

You face water at your front.

Your status:
- health: 7/9
- food: 8/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.8
37,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 2 steps to your north
- zombie 1 steps to your north

You face water at your front.

Your status:
- health: 7/9
- food: 8/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.8
38,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 2 steps to your north
- zombie 1 steps to your north

You face water at your front.

Your status:
- health: 7/9
- food: 8/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Pickaxe,-0.2,False,0.6000000000000001
39,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 2 steps to your north
- zombie 1 steps to your north

You face water at your front.

Your status:
- health: 5/9
- food: 8/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.6000000000000001
40,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 2 steps to your north
- zombie 1 steps to your north

You face water at your front.

Your status:
- health: 5/9
- food: 8/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.6000000000000001
41,"You took action make_wood_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 2 steps to your north
- cow 4 steps to your south-east
- zombie 1 steps to your north

You face water at your front.

Your status:
- health: 5/9
- food: 8/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.6000000000000001
42,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 2 steps to your north
- cow 4 steps to your south-east
- zombie 1 steps to your north

You face water at your front.

Your status:
- health: 5/9
- food: 8/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Move North,0.0,False,0.6000000000000001
43,"You took action move_north.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 2 steps to your north
- cow 4 steps to your south-east
- zombie 1 steps to your north

You face zombie at your front.

Your status:
- health: 5/9
- food: 8/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.6000000000000001
44,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 2 steps to your north
- cow 4 steps to your south-east
- zombie 1 steps to your north

You face zombie at your front.

Your status:
- health: 5/9
- food: 8/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,-0.2,False,0.4000000000000001
45,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 2 steps to your north
- cow 4 steps to your south-east
- zombie 1 steps to your north

You face zombie at your front.

Your status:
- health: 3/9
- food: 8/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.4000000000000001
46,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 2 steps to your north
- zombie 1 steps to your north

You face zombie at your front.

Your status:
- health: 3/9
- food: 8/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.4000000000000001
47,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 2 steps to your north
- zombie 1 steps to your north

You face zombie at your front.

Your status:
- health: 3/9
- food: 8/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.4000000000000001
48,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 2 steps to your north
- zombie 1 steps to your north

You face zombie at your front.

Your status:
- health: 3/9
- food: 8/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.4000000000000001
49,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north

You face sand at your front.

Your status:
- health: 3/9
- food: 8/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.4000000000000001
50,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north

You face sand at your front.

Your status:
- health: 3/9
- food: 8/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Do,0.1,False,0.5000000000000001
51,"You took action do.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north

You face sand at your front.

Your status:
- health: 4/9
- food: 7/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Move West,0.0,False,0.5000000000000001
52,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- cow 4 steps to your south-east

You face water at your front.

Your status:
- health: 4/9
- food: 7/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.5000000000000001
53,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- cow 4 steps to your south-east

You face water at your front.

Your status:
- health: 4/9
- food: 7/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.5000000000000001
54,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- cow 4 steps to your south-east

You face water at your front.

Your status:
- health: 4/9
- food: 7/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.5000000000000001
55,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- cow 4 steps to your south-east

You face water at your front.

Your status:
- health: 4/9
- food: 7/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Do,0.0,False,0.5000000000000001
56,"You took action do.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- cow 4 steps to your south-east

You face water at your front.

Your status:
- health: 4/9
- food: 7/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.5000000000000001
57,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- cow 4 steps to your south-east

You face water at your front.

Your status:
- health: 4/9
- food: 7/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Move West,0.0,False,0.5000000000000001
58,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- cow 4 steps to your south-east

You face water at your front.

Your status:
- health: 4/9
- food: 7/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Move West,0.0,False,0.5000000000000001
59,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- cow 4 steps to your south-east

You face water at your front.

Your status:
- health: 4/9
- food: 7/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.5000000000000001
60,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- cow 4 steps to your south-east

You face water at your front.

Your status:
- health: 4/9
- food: 7/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.5000000000000001
61,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- cow 5 steps to your south-east

You face water at your front.

Your status:
- health: 4/9
- food: 7/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.5000000000000001
62,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- cow 5 steps to your south-east

You face water at your front.

Your status:
- health: 4/9
- food: 7/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Move West,0.0,False,0.5000000000000001
63,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- cow 4 steps to your south-east

You face water at your front.

Your status:
- health: 4/9
- food: 7/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Do,0.0,False,0.5000000000000001
64,"You took action do.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- cow 4 steps to your south-east

You face water at your front.

Your status:
- health: 4/9
- food: 7/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.5000000000000001
65,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- cow 4 steps to your south-east

You face water at your front.

Your status:
- health: 4/9
- food: 7/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Move West,0.0,False,0.5000000000000001
66,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- cow 4 steps to your south-east

You face water at your front.

Your status:
- health: 4/9
- food: 7/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Move West,0.0,False,0.5000000000000001
67,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- cow 5 steps to your south-east

You face water at your front.

Your status:
- health: 4/9
- food: 7/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.5000000000000001
68,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- cow 5 steps to your south-east

You face water at your front.

Your status:
- health: 4/9
- food: 7/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.5000000000000001
69,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north

You face water at your front.

Your status:
- health: 4/9
- food: 7/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.5000000000000001
70,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north

You face water at your front.

Your status:
- health: 4/9
- food: 7/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.5000000000000001
71,"You took action make_wood_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- cow 4 steps to your south-east

You face water at your front.

Your status:
- health: 4/9
- food: 7/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.5000000000000001
72,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- cow 5 steps to your south-east

You face water at your front.

Your status:
- health: 4/9
- food: 7/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.5000000000000001
73,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- cow 6 steps to your south-east

You face water at your front.

Your status:
- health: 4/9
- food: 7/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.5000000000000001
74,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- cow 6 steps to your south-east

You face water at your front.

Your status:
- health: 4/9
- food: 7/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Move West,0.0,False,0.5000000000000001
75,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north

You face water at your front.

Your status:
- health: 4/9
- food: 7/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Move West,0.0,False,0.5000000000000001
76,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north

You face water at your front.

Your status:
- health: 4/9
- food: 7/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Move West,0.1,False,0.6000000000000001
77,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north

You face water at your front.

Your status:
- health: 5/9
- food: 6/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Do,0.0,False,0.6000000000000001
78,"You took action do.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north

You face water at your front.

Your status:
- health: 5/9
- food: 6/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Do,0.0,False,0.6000000000000001
79,"You took action do.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north

You face water at your front.

Your status:
- health: 5/9
- food: 6/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.6000000000000001
80,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north

You face water at your front.

Your status:
- health: 5/9
- food: 6/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.6000000000000001
81,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north

You face water at your front.

Your status:
- health: 5/9
- food: 6/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.6000000000000001
82,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north

You face water at your front.

Your status:
- health: 5/9
- food: 6/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Move West,0.0,False,0.6000000000000001
83,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north

You face water at your front.

Your status:
- health: 5/9
- food: 6/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.6000000000000001
84,"You took action make_wood_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north

You face water at your front.

Your status:
- health: 5/9
- food: 6/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.6000000000000001
85,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north

You face water at your front.

Your status:
- health: 5/9
- food: 6/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.6000000000000001
86,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north

You face water at your front.

Your status:
- health: 5/9
- food: 6/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.6000000000000001
87,"You took action make_wood_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north

You face water at your front.

Your status:
- health: 5/9
- food: 6/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Do,0.0,False,0.6000000000000001
88,"You took action do.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north

You face water at your front.

Your status:
- health: 5/9
- food: 6/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.6000000000000001
89,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north

You face water at your front.

Your status:
- health: 5/9
- food: 6/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.6000000000000001
90,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north

You face water at your front.

Your status:
- health: 5/9
- food: 6/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.6000000000000001
91,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- cow 5 steps to your south-east

You face water at your front.

Your status:
- health: 5/9
- food: 6/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Do,0.0,False,0.6000000000000001
92,"You took action do.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- cow 5 steps to your south-east

You face water at your front.

Your status:
- health: 5/9
- food: 6/9
- drink: 9/9
- energy: 6/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.6000000000000001
93,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- cow 4 steps to your south-east

You face water at your front.

Your status:
- health: 5/9
- food: 6/9
- drink: 9/9
- energy: 6/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.6000000000000001
94,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- cow 5 steps to your south-east

You face water at your front.

Your status:
- health: 5/9
- food: 6/9
- drink: 9/9
- energy: 6/9

You have nothing in your inventory.",Move West,0.0,False,0.6000000000000001
95,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- cow 4 steps to your south-east

You face water at your front.

Your status:
- health: 5/9
- food: 6/9
- drink: 9/9
- energy: 6/9

You have nothing in your inventory.",Move West,0.0,False,0.6000000000000001
96,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your north
- cow 3 steps to your south-east

You face water at your front.

Your status:
- health: 5/9
- food: 6/9
- drink: 9/9
- energy: 6/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.6000000000000001
