step,observation,action,reward,done,total_reward
10,"You took action make_wood_pickaxe.

You see:
- grass 1 steps to your west
- tree 6 steps to your north-east
- cow 2 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Move West,0.0,False,0.0
11,"You took action move_west.

You see:
- grass 1 steps to your west
- tree 7 steps to your north-east
- cow 1 steps to your north

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
12,"You took action make_wood_pickaxe.

You see:
- grass 1 steps to your west
- tree 7 steps to your north-east
- cow 1 steps to your north

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
13,"You took action make_wood_pickaxe.

You see:
- grass 1 steps to your west
- tree 7 steps to your north-east
- cow 1 steps to your north

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Move West,0.0,False,0.0
14,"You took action move_west.

You see:
- grass 1 steps to your west
- cow 2 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
15,"You took action make_wood_pickaxe.

You see:
- grass 1 steps to your west
- cow 2 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
16,"You took action make_wood_pickaxe.

You see:
- grass 1 steps to your west
- cow 3 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Move West,0.0,False,0.0
17,"You took action move_west.

You see:
- grass 1 steps to your west
- cow 5 steps to your south-west

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.0
18,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- cow 5 steps to your south-west

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.0
19,"You took action make_iron_pickaxe.

You see:
- grass 1 steps to your west
- cow 4 steps to your west

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
20,"You took action make_wood_pickaxe.

You see:
- grass 1 steps to your west
- cow 4 steps to your west

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 8/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.0
21,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- cow 4 steps to your west

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 8/9
- energy: 9/9

You have nothing in your inventory.",Do,0.0,False,0.0
22,"You took action do.

You see:
- grass 1 steps to your west
- cow 4 steps to your west

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 8/9
- energy: 9/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
23,"You took action make_wood_pickaxe.

You see:
- grass 1 steps to your west
- cow 5 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 8/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.0
24,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- cow 5 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 8/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.0
25,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.0
26,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- cow 3 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.0
27,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- cow 2 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.0
28,"You took action make_iron_pickaxe.

You see:
- grass 1 steps to your west
- cow 2 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.0
29,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- cow 2 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 9/9

You have nothing in your inventory.",Move West,0.0,False,0.0
30,"You took action move_west.

You see:
- grass 1 steps to your west
- tree 4 steps to your west
- cow 3 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Sleep,0.0,False,0.0
31,"You took action sleep.You are sleeping, and will not be able take actions until energy is full.



You see:
- grass 1 steps to your west
- tree 4 steps to your west
- cow 3 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.0
32,"You took action make_iron_sword.You are sleeping, and will not be able take actions until energy is full.



You see:
- grass 1 steps to your west
- tree 4 steps to your west
- cow 3 steps to your north

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.0
33,"You took action make_iron_sword.You are sleeping, and will not be able take actions until energy is full.



You see:
- grass 1 steps to your west
- tree 4 steps to your west
- cow 2 steps to your north

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.0
34,"You took action make_iron_pickaxe.You are sleeping, and will not be able take actions until energy is full.



You see:
- grass 1 steps to your west
- tree 4 steps to your west
- cow 2 steps to your east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.0
35,"You took action make_iron_sword.You are sleeping, and will not be able take actions until energy is full.



You see:
- grass 1 steps to your west
- tree 4 steps to your west
- cow 2 steps to your east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Do,0.0,False,0.0
36,"You took action do.You are sleeping, and will not be able take actions until energy is full.



You see:
- grass 1 steps to your west
- tree 4 steps to your west
- cow 3 steps to your east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Do,0.0,False,0.0
37,"You took action do.You are sleeping, and will not be able take actions until energy is full.



You see:
- grass 1 steps to your west
- tree 4 steps to your west
- cow 3 steps to your east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.0
38,"You took action make_iron_sword.You are sleeping, and will not be able take actions until energy is full.



You see:
- grass 1 steps to your west
- tree 4 steps to your west
- cow 3 steps to your east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Move West,0.0,False,0.0
39,"You took action move_west.You are sleeping, and will not be able take actions until energy is full.



You see:
- grass 1 steps to your west
- tree 4 steps to your west
- cow 3 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.0
40,"You took action make_iron_sword.You are sleeping, and will not be able take actions until energy is full.



You see:
- grass 1 steps to your west
- tree 4 steps to your west
- cow 3 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Move West,0.0,False,0.0
41,"You took action move_west.You are sleeping, and will not be able take actions until energy is full.



You see:
- grass 1 steps to your west
- tree 4 steps to your west
- cow 2 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Sword,1.0,False,1.0
42,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- tree 4 steps to your west
- cow 3 steps to your north

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,1.0
43,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- tree 4 steps to your west
- cow 2 steps to your north

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,1.0
44,"You took action make_iron_pickaxe.

You see:
- grass 1 steps to your west
- tree 4 steps to your west
- cow 3 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 9/9

You have nothing in your inventory.",Move West,0.0,False,1.0
45,"You took action move_west.

You see:
- grass 1 steps to your west
- tree 3 steps to your west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,1.0
46,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- tree 3 steps to your west
- cow 3 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 7/9
- energy: 9/9

You have nothing in your inventory.",Move West,0.0,False,1.0
47,"You took action move_west.

You see:
- grass 1 steps to your west
- tree 2 steps to your west
- cow 4 steps to your east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 7/9
- energy: 9/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,1.0
48,"You took action make_wood_pickaxe.

You see:
- grass 1 steps to your west
- tree 2 steps to your west
- cow 3 steps to your east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 7/9
- energy: 9/9

You have nothing in your inventory.",Move West,0.0,False,1.0
49,"You took action move_west.

You see:
- grass 1 steps to your north
- tree 1 steps to your west
- cow 3 steps to your east

You face tree at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 7/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,1.0
50,"You took action make_iron_sword.

You see:
- grass 1 steps to your north
- tree 1 steps to your west
- cow 4 steps to your north-east

You face tree at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 7/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,1.0
51,"You took action make_iron_sword.

You see:
- grass 1 steps to your north
- tree 1 steps to your west
- cow 5 steps to your north-east

You face tree at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 7/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,1.0
52,"You took action make_iron_sword.

You see:
- grass 1 steps to your north
- tree 1 steps to your west
- cow 4 steps to your north-east

You face tree at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 7/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,1.0
53,"You took action make_iron_sword.

You see:
- grass 1 steps to your north
- tree 1 steps to your west
- cow 5 steps to your north-east

You face tree at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 7/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,1.0
54,"You took action make_iron_sword.

You see:
- grass 1 steps to your north
- tree 1 steps to your west
- cow 5 steps to your south-east

You face tree at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 7/9
- energy: 9/9

You have nothing in your inventory.",Do,1.0,False,2.0
55,"You took action do.

You see:
- grass 1 steps to your west
- tree 3 steps to your north-west
- cow 5 steps to your south-east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 7/9
- energy: 9/9

Your inventory:
- wood: 1",Make Wood Sword,0.0,False,2.0
56,"You took action make_wood_sword.

You see:
- grass 1 steps to your west
- tree 3 steps to your north-west
- cow 6 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 7/9
- energy: 9/9

Your inventory:
- wood: 1",Move West,0.0,False,2.0
57,"You took action move_west.

You see:
- grass 1 steps to your west
- tree 2 steps to your north
- cow 6 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 7/9
- energy: 9/9

Your inventory:
- wood: 1",Make Iron Sword,0.0,False,2.0
58,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- tree 2 steps to your north
- cow 5 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 7/9
- energy: 9/9

Your inventory:
- wood: 1",Do,0.0,False,2.0
59,"You took action do.

You see:
- grass 1 steps to your west
- tree 2 steps to your north
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 7/9
- energy: 9/9

Your inventory:
- wood: 1",Make Iron Sword,0.0,False,2.0
60,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- tree 2 steps to your north
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 7/9
- energy: 9/9

Your inventory:
- wood: 1",Move West,0.0,False,2.0
61,"You took action move_west.

You see:
- grass 1 steps to your west
- tree 2 steps to your north-west
- cow 5 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 7/9
- energy: 9/9

Your inventory:
- wood: 1",Make Iron Sword,0.0,False,2.0
62,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- tree 2 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 7/9
- energy: 9/9

Your inventory:
- wood: 1",Make Iron Sword,0.0,False,2.0
63,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- tree 2 steps to your north-west
- cow 5 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 7/9
- energy: 9/9

Your inventory:
- wood: 1",Do,0.0,False,2.0
64,"You took action do.

You see:
- grass 1 steps to your west
- tree 2 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 7/9
- energy: 9/9

Your inventory:
- wood: 1",Make Iron Sword,0.0,False,2.0
65,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- tree 2 steps to your north-west
- cow 3 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 7/9
- energy: 9/9

Your inventory:
- wood: 1",Make Iron Sword,0.0,False,2.0
66,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- tree 2 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 7/9
- energy: 9/9

Your inventory:
- wood: 1",Do,0.0,False,2.0
67,"You took action do.

You see:
- grass 1 steps to your west
- tree 2 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 6/9
- energy: 9/9

Your inventory:
- wood: 1",Do,0.0,False,2.0
68,"You took action do.

You see:
- grass 1 steps to your west
- tree 2 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 6/9
- energy: 9/9

Your inventory:
- wood: 1",Make Iron Sword,0.0,False,2.0
69,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- tree 2 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 6/9
- energy: 9/9

Your inventory:
- wood: 1",Do,0.0,False,2.0
70,"You took action do.

You see:
- grass 1 steps to your west
- tree 2 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 6/9
- energy: 9/9

Your inventory:
- wood: 1",Do,0.0,False,2.0
71,"You took action do.

You see:
- grass 1 steps to your west
- tree 2 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 6/9
- energy: 9/9

Your inventory:
- wood: 1",Do,1.0,False,3.0
72,"You took action do.

You see:
- grass 1 steps to your west
- tree 2 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 6/9
- energy: 8/9

Your inventory:
- sapling: 1
- wood: 1",Make Iron Sword,0.0,False,3.0
73,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- tree 2 steps to your north-west
- cow 5 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 6/9
- energy: 8/9

Your inventory:
- sapling: 1
- wood: 1",Do,0.0,False,3.0
74,"You took action do.

You see:
- grass 1 steps to your west
- tree 2 steps to your north-west
- cow 5 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 6/9
- energy: 8/9

Your inventory:
- sapling: 1
- wood: 1",Make Iron Sword,0.0,False,3.0
75,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- tree 2 steps to your north-west
- cow 5 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 6/9
- energy: 8/9

Your inventory:
- sapling: 1
- wood: 1",Make Iron Sword,0.0,False,3.0
76,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- tree 2 steps to your north-west
- cow 6 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 6/9
- energy: 8/9

Your inventory:
- sapling: 1
- wood: 1",Make Iron Sword,0.0,False,3.0
77,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- tree 2 steps to your north-west
- cow 5 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 6/9
- energy: 8/9

Your inventory:
- sapling: 1
- wood: 1",Make Iron Sword,0.0,False,3.0
78,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- tree 2 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 6/9
- energy: 8/9

Your inventory:
- sapling: 1
- wood: 1",Sleep,0.0,False,3.0
79,"You took action sleep.You are sleeping, and will not be able take actions until energy is full.



You see:
- grass 1 steps to your west
- tree 2 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 6/9
- energy: 8/9

Your inventory:
- sapling: 1
- wood: 1",Make Wood Pickaxe,0.0,False,3.0
80,"You took action make_wood_pickaxe.You are sleeping, and will not be able take actions until energy is full.



You see:
- grass 1 steps to your west
- tree 2 steps to your north-west
- cow 5 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 6/9
- energy: 8/9

Your inventory:
- sapling: 1
- wood: 1",Do,0.0,False,3.0
81,"You took action do.You are sleeping, and will not be able take actions until energy is full.



You see:
- grass 1 steps to your west
- tree 2 steps to your north-west
- cow 5 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 6/9
- energy: 8/9

Your inventory:
- sapling: 1
- wood: 1",Do,0.0,False,3.0
82,"You took action do.You are sleeping, and will not be able take actions until energy is full.



You see:
- grass 1 steps to your west
- tree 2 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 6/9
- energy: 8/9

Your inventory:
- sapling: 1
- wood: 1",Make Iron Pickaxe,0.0,False,3.0
83,"You took action make_iron_pickaxe.You are sleeping, and will not be able take actions until energy is full.



You see:
- grass 1 steps to your west
- tree 2 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 6/9
- energy: 8/9

Your inventory:
- sapling: 1
- wood: 1",Move West,0.0,False,3.0
84,"You took action move_west.You are sleeping, and will not be able take actions until energy is full.



You see:
- grass 1 steps to your west
- tree 2 steps to your north-west
- cow 5 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 6/9
- energy: 8/9

Your inventory:
- sapling: 1
- wood: 1",Do,0.0,False,3.0
85,"You took action do.You are sleeping, and will not be able take actions until energy is full.



You see:
- grass 1 steps to your west
- tree 2 steps to your north-west
- cow 5 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 6/9
- energy: 8/9

Your inventory:
- sapling: 1
- wood: 1",Make Wood Pickaxe,0.0,False,3.0
86,"You took action make_wood_pickaxe.You are sleeping, and will not be able take actions until energy is full.



You see:
- grass 1 steps to your west
- tree 2 steps to your north-west
- cow 6 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 6/9
- energy: 8/9

Your inventory:
- sapling: 1
- wood: 1",Do,0.0,False,3.0
87,"You took action do.You are sleeping, and will not be able take actions until energy is full.



You see:
- grass 1 steps to your west
- tree 2 steps to your north-west
- cow 5 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 6/9
- energy: 8/9

Your inventory:
- sapling: 1
- wood: 1",Make Wood Pickaxe,0.0,False,3.0
88,"You took action make_wood_pickaxe.You are sleeping, and will not be able take actions until energy is full.



You see:
- grass 1 steps to your west
- tree 2 steps to your north-west
- cow 6 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 6/9
- energy: 8/9

Your inventory:
- sapling: 1
- wood: 1",Make Iron Pickaxe,0.0,False,3.0
89,"You took action make_iron_pickaxe.You are sleeping, and will not be able take actions until energy is full.



You see:
- grass 1 steps to your west
- tree 2 steps to your north-west
- cow 6 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 6/9
- energy: 8/9

Your inventory:
- sapling: 1
- wood: 1",Make Iron Pickaxe,0.0,False,3.0
90,"You took action make_iron_pickaxe.You are sleeping, and will not be able take actions until energy is full.



You see:
- grass 1 steps to your west
- tree 2 steps to your north-west
- cow 6 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 6/9
- energy: 9/9

Your inventory:
- sapling: 1
- wood: 1",Make Iron Pickaxe,0.0,False,3.0
91,"You took action make_iron_pickaxe.

You see:
- grass 1 steps to your west
- tree 2 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 6/9
- energy: 9/9

Your inventory:
- sapling: 1
- wood: 1",Make Wood Pickaxe,0.0,False,3.0
92,"You took action make_wood_pickaxe.

You see:
- grass 1 steps to your west
- tree 2 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 6/9
- energy: 9/9

Your inventory:
- sapling: 1
- wood: 1",Place Table,0.0,False,3.0
93,"You took action place_table.

You see:
- grass 1 steps to your west
- tree 2 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 6/9
- energy: 9/9

Your inventory:
- sapling: 1
- wood: 1",Make Wood Pickaxe,0.0,False,3.0
94,"You took action make_wood_pickaxe.

You see:
- grass 1 steps to your west
- tree 2 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 5/9
- energy: 9/9

Your inventory:
- sapling: 1
- wood: 1",Make Iron Pickaxe,0.0,False,3.0
95,"You took action make_iron_pickaxe.

You see:
- grass 1 steps to your west
- tree 2 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 5/9
- energy: 9/9

Your inventory:
- sapling: 1
- wood: 1",Make Iron Pickaxe,0.0,False,3.0
96,"You took action make_iron_pickaxe.

You see:
- grass 1 steps to your west
- tree 2 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 5/9
- energy: 9/9

Your inventory:
- sapling: 1
- wood: 1",Make Iron Sword,0.0,False,3.0
97,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- tree 2 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 5/9
- energy: 9/9

Your inventory:
- sapling: 1
- wood: 1",Move West,0.0,False,3.0
98,"You took action move_west.

You see:
- grass 1 steps to your west
- tree 1 steps to your north

You face grass at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 5/9
- energy: 9/9

Your inventory:
- sapling: 1
- wood: 1",Make Iron Pickaxe,0.0,False,3.0
99,"You took action make_iron_pickaxe.

You see:
- grass 1 steps to your west
- tree 1 steps to your north

You face grass at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 5/9
- energy: 9/9

Your inventory:
- sapling: 1
- wood: 1",Move West,0.0,False,3.0
