step,observation,action,reward,done,total_reward
10,"You took action move_west.

You see:
- grass 1 steps to your west
- tree 2 steps to your north-west
- cow 5 steps to your south-west

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.0
11,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- tree 2 steps to your north-west
- cow 5 steps to your south-west

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.0
12,"You took action make_iron_pickaxe.

You see:
- grass 1 steps to your west
- tree 2 steps to your north-west
- cow 5 steps to your south-west

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.0
13,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- tree 2 steps to your north-west
- cow 6 steps to your south-west

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
14,"You took action make_wood_pickaxe.

You see:
- grass 1 steps to your west
- tree 2 steps to your north-west
- cow 5 steps to your south-west

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.0
15,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- tree 2 steps to your north-west
- cow 4 steps to your south-west

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Move West,0.0,False,0.0
16,"You took action move_west.

You see:
- grass 1 steps to your west
- tree 1 steps to your north
- cow 3 steps to your south-west

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.0
17,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- tree 1 steps to your north
- cow 3 steps to your south-west

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.0
18,"You took action make_iron_pickaxe.

You see:
- grass 1 steps to your west
- tree 1 steps to your north
- cow 2 steps to your south-west

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.0
19,"You took action make_iron_sword.

You see:
- grass 1 steps to your south
- tree 1 steps to your north
- cow 1 steps to your west

You face cow at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
20,"You took action make_wood_pickaxe.

You see:
- grass 1 steps to your south
- tree 1 steps to your north
- cow 1 steps to your west

You face cow at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 8/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.0
21,"You took action make_iron_pickaxe.

You see:
- grass 1 steps to your south
- tree 1 steps to your north
- cow 1 steps to your west

You face cow at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 8/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.0
22,"You took action make_iron_pickaxe.

You see:
- grass 1 steps to your west
- tree 1 steps to your north
- cow 2 steps to your south-west

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 8/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.0
23,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- tree 1 steps to your north
- cow 2 steps to your south-west

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 8/9
- energy: 9/9

You have nothing in your inventory.",Move West,0.0,False,0.0
24,"You took action move_west.

You see:
- grass 1 steps to your west
- path 7 steps to your north-west
- tree 2 steps to your north-east
- cow 1 steps to your south

You face grass at your front.

Your status:
- health: 9/9
- food: 9/9
- drink: 8/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.0
25,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- path 7 steps to your north-west
- tree 2 steps to your north-east
- cow 2 steps to your south-east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.0
26,"You took action make_iron_pickaxe.

You see:
- grass 1 steps to your west
- path 7 steps to your north-west
- tree 2 steps to your north-east
- cow 2 steps to your south-east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.0
27,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- path 7 steps to your north-west
- tree 2 steps to your north-east
- cow 1 steps to your east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 9/9

You have nothing in your inventory.",Do,0.0,False,0.0
28,"You took action do.

You see:
- grass 1 steps to your west
- path 7 steps to your north-west
- tree 2 steps to your north-east
- cow 1 steps to your east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.0
29,"You took action make_iron_pickaxe.

You see:
- grass 1 steps to your west
- path 7 steps to your north-west
- tree 2 steps to your north-east
- cow 2 steps to your east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.0
30,"You took action make_iron_pickaxe.

You see:
- grass 1 steps to your west
- path 7 steps to your north-west
- tree 2 steps to your north-east
- cow 1 steps to your east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.0
31,"You took action make_iron_pickaxe.

You see:
- grass 1 steps to your west
- path 7 steps to your north-west
- tree 2 steps to your north-east
- cow 1 steps to your east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.0
32,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- path 7 steps to your north-west
- tree 2 steps to your north-east
- cow 1 steps to your east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.0
33,"You took action make_iron_pickaxe.

You see:
- grass 1 steps to your west
- path 7 steps to your north-west
- tree 2 steps to your north-east
- cow 2 steps to your east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.0
34,"You took action make_iron_pickaxe.

You see:
- grass 1 steps to your west
- path 7 steps to your north-west
- tree 2 steps to your north-east
- cow 3 steps to your south-east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.0
35,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- path 7 steps to your north-west
- tree 2 steps to your north-east
- cow 3 steps to your south-east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Do,0.0,False,0.0
36,"You took action do.

You see:
- grass 1 steps to your west
- path 7 steps to your north-west
- tree 2 steps to your north-east
- cow 2 steps to your east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Do,0.0,False,0.0
37,"You took action do.

You see:
- grass 1 steps to your west
- path 7 steps to your north-west
- tree 2 steps to your north-east
- cow 2 steps to your east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.0
38,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- path 7 steps to your north-west
- tree 2 steps to your north-east
- cow 3 steps to your east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Do,1.0,False,1.0
39,"You took action do.

You see:
- grass 1 steps to your west
- path 7 steps to your north-west
- tree 2 steps to your north-east
- cow 3 steps to your east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 8/9

Your inventory:
- sapling: 1",Make Iron Pickaxe,0.0,False,1.0
40,"You took action make_iron_pickaxe.

You see:
- grass 1 steps to your west
- path 7 steps to your north-west
- tree 2 steps to your north-east
- cow 4 steps to your south-east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 8/9
- energy: 8/9

Your inventory:
- sapling: 1",Make Iron Pickaxe,0.0,False,1.0
41,"You took action make_iron_pickaxe.

You see:
- grass 1 steps to your west
- path 7 steps to your north-west
- tree 2 steps to your north-east
- cow 5 steps to your south-east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 7/9
- energy: 8/9

Your inventory:
- sapling: 1",Make Iron Sword,0.0,False,1.0
42,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- path 7 steps to your north-west
- tree 2 steps to your north-east
- cow 4 steps to your east

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 7/9
- energy: 8/9

Your inventory:
- sapling: 1",Move West,0.0,False,1.0
43,"You took action move_west.

You see:
- grass 1 steps to your west
- path 6 steps to your north-west
- tree 3 steps to your north-west
- zombie 5 steps to your south-west

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 7/9
- energy: 8/9

Your inventory:
- sapling: 1",Move West,0.0,False,1.0
44,"You took action move_west.

You see:
- grass 1 steps to your west
- path 5 steps to your north-west
- tree 2 steps to your north

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 7/9
- energy: 8/9

Your inventory:
- sapling: 1",Place Stone,0.0,False,1.0
45,"You took action place_stone.

You see:
- grass 1 steps to your west
- path 5 steps to your north-west
- tree 2 steps to your north
- zombie 4 steps to your south-west

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 7/9
- energy: 8/9

Your inventory:
- sapling: 1",Move West,0.0,False,1.0
46,"You took action move_west.

You see:
- grass 1 steps to your west
- path 4 steps to your north-west
- tree 2 steps to your north-west
- cow 6 steps to your north-west
- zombie 2 steps to your south

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 7/9
- energy: 8/9

Your inventory:
- sapling: 1",Make Iron Sword,0.0,False,1.0
47,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- path 4 steps to your north-west
- tree 2 steps to your north-west
- cow 6 steps to your north-west
- zombie 2 steps to your south

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 7/9
- energy: 8/9

Your inventory:
- sapling: 1",Do,-0.2,False,0.8
48,"You took action do.

You see:
- grass 1 steps to your west
- path 4 steps to your north-west
- tree 2 steps to your north-west
- cow 5 steps to your north-west
- zombie 1 steps to your south

You face grass at your front.

Your status:
- health: 7/9
- food: 8/9
- drink: 7/9
- energy: 8/9

Your inventory:
- sapling: 1",Make Iron Sword,0.0,False,0.8
49,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- path 4 steps to your north-west
- tree 2 steps to your north-west
- cow 5 steps to your north-west
- zombie 1 steps to your south

You face grass at your front.

Your status:
- health: 7/9
- food: 8/9
- drink: 7/9
- energy: 8/9

Your inventory:
- sapling: 1",Make Iron Sword,0.0,False,0.8
50,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- path 4 steps to your north-west
- tree 2 steps to your north-west
- zombie 1 steps to your south

You face grass at your front.

Your status:
- health: 7/9
- food: 8/9
- drink: 7/9
- energy: 8/9

Your inventory:
- sapling: 1",Make Iron Sword,0.1,False,0.9
51,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- path 4 steps to your north-west
- tree 2 steps to your north-west
- zombie 1 steps to your south

You face grass at your front.

Your status:
- health: 8/9
- food: 7/9
- drink: 7/9
- energy: 8/9

Your inventory:
- sapling: 1",Make Iron Sword,0.0,False,0.9
52,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- path 4 steps to your north-west
- tree 2 steps to your north-west
- zombie 1 steps to your south

You face grass at your front.

Your status:
- health: 8/9
- food: 7/9
- drink: 7/9
- energy: 8/9

Your inventory:
- sapling: 1",Do,0.0,False,0.9
53,"You took action do.

You see:
- grass 1 steps to your west
- path 4 steps to your north-west
- tree 2 steps to your north-west
- zombie 1 steps to your south

You face grass at your front.

Your status:
- health: 8/9
- food: 7/9
- drink: 7/9
- energy: 8/9

Your inventory:
- sapling: 1",Make Iron Sword,-0.2,False,0.7
54,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- path 4 steps to your north-west
- tree 2 steps to your north-west
- zombie 1 steps to your south

You face grass at your front.

Your status:
- health: 6/9
- food: 7/9
- drink: 7/9
- energy: 8/9

Your inventory:
- sapling: 1",Make Iron Sword,0.0,False,0.7
55,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- path 4 steps to your north-west
- tree 2 steps to your north-west
- zombie 1 steps to your south

You face grass at your front.

Your status:
- health: 6/9
- food: 7/9
- drink: 7/9
- energy: 8/9

Your inventory:
- sapling: 1",Make Iron Sword,0.0,False,0.7
56,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- path 4 steps to your north-west
- tree 2 steps to your north-west
- zombie 1 steps to your south

You face grass at your front.

Your status:
- health: 6/9
- food: 7/9
- drink: 7/9
- energy: 8/9

Your inventory:
- sapling: 1",Make Iron Sword,0.0,False,0.7
57,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- path 4 steps to your north-west
- tree 2 steps to your north-west
- zombie 1 steps to your south

You face grass at your front.

Your status:
- health: 6/9
- food: 7/9
- drink: 7/9
- energy: 8/9

Your inventory:
- sapling: 1",Make Iron Sword,0.0,False,0.7
58,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- path 4 steps to your north-west
- tree 2 steps to your north-west
- zombie 1 steps to your south

You face grass at your front.

Your status:
- health: 6/9
- food: 7/9
- drink: 7/9
- energy: 8/9

Your inventory:
- sapling: 1",Move West,0.0,False,0.7
59,"You took action move_west.

You see:
- grass 1 steps to your west
- path 3 steps to your north
- tree 1 steps to your north
- cow 4 steps to your west
- zombie 1 steps to your south

You face grass at your front.

Your status:
- health: 6/9
- food: 7/9
- drink: 7/9
- energy: 8/9

Your inventory:
- sapling: 1",Make Iron Sword,-0.2,False,0.49999999999999994
60,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- path 3 steps to your north
- tree 1 steps to your north
- cow 4 steps to your west
- zombie 1 steps to your south

You face grass at your front.

Your status:
- health: 4/9
- food: 7/9
- drink: 7/9
- energy: 8/9

Your inventory:
- sapling: 1",Make Iron Sword,0.0,False,0.49999999999999994
61,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- path 3 steps to your north
- tree 1 steps to your north
- cow 4 steps to your west
- zombie 1 steps to your south

You face grass at your front.

Your status:
- health: 4/9
- food: 7/9
- drink: 7/9
- energy: 7/9

Your inventory:
- sapling: 1",Make Iron Sword,0.0,False,0.49999999999999994
62,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- path 3 steps to your north
- tree 1 steps to your north
- cow 4 steps to your west
- zombie 1 steps to your south

You face grass at your front.

Your status:
- health: 4/9
- food: 7/9
- drink: 6/9
- energy: 7/9

Your inventory:
- sapling: 1",Move West,0.0,False,0.49999999999999994
63,"You took action move_west.

You see:
- grass 1 steps to your west
- path 3 steps to your north
- tree 2 steps to your north-west
- cow 3 steps to your west
- zombie 1 steps to your east

You face grass at your front.

Your status:
- health: 4/9
- food: 7/9
- drink: 6/9
- energy: 7/9

Your inventory:
- sapling: 1",Make Iron Sword,0.0,False,0.49999999999999994
64,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- path 3 steps to your north
- tree 2 steps to your north-west
- cow 3 steps to your west
- zombie 1 steps to your east

You face grass at your front.

Your status:
- health: 4/9
- food: 7/9
- drink: 6/9
- energy: 7/9

Your inventory:
- sapling: 1",Make Iron Sword,0.0,False,0.49999999999999994
65,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- path 3 steps to your north
- tree 2 steps to your north-west
- cow 4 steps to your south-west
- zombie 1 steps to your east

You face grass at your front.

Your status:
- health: 4/9
- food: 7/9
- drink: 6/9
- energy: 7/9

Your inventory:
- sapling: 1",Make Iron Sword,-0.2,False,0.29999999999999993
66,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- path 3 steps to your north
- tree 2 steps to your north-west
- cow 5 steps to your south-west
- zombie 1 steps to your east

You face grass at your front.

Your status:
- health: 2/9
- food: 7/9
- drink: 6/9
- energy: 7/9

Your inventory:
- sapling: 1",Make Iron Sword,0.0,False,0.29999999999999993
67,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- path 3 steps to your north
- tree 2 steps to your north-west
- cow 4 steps to your west
- zombie 1 steps to your east

You face grass at your front.

Your status:
- health: 2/9
- food: 7/9
- drink: 6/9
- energy: 7/9

Your inventory:
- sapling: 1",Make Iron Sword,0.0,False,0.29999999999999993
68,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- path 3 steps to your north
- tree 2 steps to your north-west
- zombie 1 steps to your east

You face grass at your front.

Your status:
- health: 2/9
- food: 7/9
- drink: 6/9
- energy: 7/9

Your inventory:
- sapling: 1",Make Iron Sword,0.0,False,0.29999999999999993
69,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- path 3 steps to your north
- tree 2 steps to your north-west
- cow 4 steps to your west
- zombie 2 steps to your south-east

You face grass at your front.

Your status:
- health: 2/9
- food: 7/9
- drink: 6/9
- energy: 7/9

Your inventory:
- sapling: 1",Move West,0.0,False,0.29999999999999993
70,"You took action move_west.

You see:
- grass 1 steps to your west
- path 4 steps to your north-east
- tree 1 steps to your north
- cow 3 steps to your west
- zombie 2 steps to your south-east

You face grass at your front.

Your status:
- health: 2/9
- food: 7/9
- drink: 6/9
- energy: 7/9

Your inventory:
- sapling: 1",Make Iron Sword,0.0,False,0.29999999999999993
71,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- path 4 steps to your north-east
- tree 1 steps to your north
- cow 3 steps to your west
- zombie 1 steps to your east

You face grass at your front.

Your status:
- health: 2/9
- food: 7/9
- drink: 6/9
- energy: 7/9

Your inventory:
- sapling: 1",Move West,0.0,False,0.29999999999999993
72,"You took action move_west.

You see:
- grass 1 steps to your west
- path 5 steps to your north-east
- tree 2 steps to your north-east
- cow 2 steps to your west
- zombie 2 steps to your east

You face grass at your front.

Your status:
- health: 2/9
- food: 7/9
- drink: 6/9
- energy: 7/9

Your inventory:
- sapling: 1",Make Iron Sword,0.0,False,0.29999999999999993
73,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- path 5 steps to your north-east
- tree 2 steps to your north-east
- cow 2 steps to your west
- zombie 1 steps to your east

You face grass at your front.

Your status:
- health: 2/9
- food: 7/9
- drink: 6/9
- energy: 7/9

Your inventory:
- sapling: 1",Make Iron Sword,0.0,False,0.29999999999999993
74,"You took action make_iron_sword.

You see:
- grass 1 steps to your west
- path 5 steps to your north-east
- tree 2 steps to your north-east
- cow 2 steps to your west
- zombie 1 steps to your east

You face grass at your front.

Your status:
- health: 2/9
- food: 7/9
- drink: 6/9
- energy: 7/9

Your inventory:
- sapling: 1",Move West,-0.2,True,0.09999999999999992
