step,observation,action,reward,done,total_reward
66,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- tree 5 steps to your south-west
- arrow 2 steps to your north

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
67,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- tree 5 steps to your south-west
- arrow 1 steps to your north

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,-0.2,False,-0.2
68,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- tree 5 steps to your south-west
- skeleton 3 steps to your north

You face grass at your front.

Your status:
- health: 7/9
- food: 7/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.2
69,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- tree 5 steps to your south-west

You face grass at your front.

Your status:
- health: 7/9
- food: 7/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.2
70,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- tree 5 steps to your south-west
- arrow 3 steps to your north

You face grass at your front.

Your status:
- health: 7/9
- food: 7/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.2
71,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- tree 5 steps to your south-west
- arrow 2 steps to your north

You face grass at your front.

Your status:
- health: 7/9
- food: 7/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.2
72,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- tree 5 steps to your south-west
- arrow 1 steps to your north

You face grass at your front.

Your status:
- health: 7/9
- food: 7/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,-0.2,False,-0.4
73,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- tree 5 steps to your south-west
- cow 6 steps to your south-west

You face grass at your front.

Your status:
- health: 5/9
- food: 7/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,-0.4
74,"You took action make_wood_pickaxe.

You see:
- grass 1 steps to your west
- tree 5 steps to your south-west
- cow 5 steps to your south-west

You face grass at your front.

Your status:
- health: 5/9
- food: 7/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.4
75,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- tree 5 steps to your south-west
- cow 6 steps to your south-west
- skeleton 3 steps to your north

You face grass at your front.

Your status:
- health: 5/9
- food: 7/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.4
76,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- tree 5 steps to your south-west
- cow 6 steps to your south-west

You face grass at your front.

Your status:
- health: 5/9
- food: 7/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.1,False,-0.30000000000000004
77,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- tree 5 steps to your south-west
- cow 6 steps to your south-west
- arrow 3 steps to your north

You face grass at your front.

Your status:
- health: 6/9
- food: 6/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Place Table,0.0,False,-0.30000000000000004
78,"You took action place_table.

You see:
- grass 1 steps to your west
- tree 5 steps to your south-west
- cow 6 steps to your south-west
- arrow 2 steps to your north

You face grass at your front.

Your status:
- health: 6/9
- food: 6/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,-0.30000000000000004
79,"You took action make_wood_pickaxe.

You see:
- grass 1 steps to your west
- tree 5 steps to your south-west
- cow 6 steps to your south-west
- skeleton 3 steps to your north
- arrow 1 steps to your north

You face grass at your front.

Your status:
- health: 6/9
- food: 6/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,-0.2,False,-0.5
80,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- tree 5 steps to your south-west
- cow 6 steps to your south-west

You face grass at your front.

Your status:
- health: 4/9
- food: 6/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.5
81,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- tree 5 steps to your south-west
- cow 6 steps to your south-west
- skeleton 3 steps to your north

You face grass at your front.

Your status:
- health: 4/9
- food: 6/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.5
82,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- tree 5 steps to your south-west
- cow 5 steps to your south-west

You face grass at your front.

Your status:
- health: 4/9
- food: 6/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.5
83,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- tree 5 steps to your south-west
- cow 5 steps to your south-west
- skeleton 3 steps to your north

You face grass at your front.

Your status:
- health: 4/9
- food: 6/9
- drink: 5/9
- energy: 7/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,-0.5
84,"You took action make_wood_pickaxe.

You see:
- grass 1 steps to your west
- tree 5 steps to your south-west
- cow 5 steps to your south-west
- skeleton 3 steps to your north
- arrow 2 steps to your north

You face grass at your front.

Your status:
- health: 4/9
- food: 6/9
- drink: 5/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.5
85,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- tree 5 steps to your south-west
- cow 6 steps to your south-west
- arrow 1 steps to your north

You face grass at your front.

Your status:
- health: 4/9
- food: 6/9
- drink: 5/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,-0.2,False,-0.7
86,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- tree 5 steps to your south-west
- cow 6 steps to your south-west

You face grass at your front.

Your status:
- health: 2/9
- food: 6/9
- drink: 5/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.7
87,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- tree 5 steps to your south-west
- cow 6 steps to your south-west

You face grass at your front.

Your status:
- health: 2/9
- food: 6/9
- drink: 5/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.7
88,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- tree 5 steps to your south-west
- arrow 3 steps to your north

You face grass at your front.

Your status:
- health: 2/9
- food: 6/9
- drink: 5/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.7
89,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- tree 5 steps to your south-west
- arrow 2 steps to your north

You face grass at your front.

Your status:
- health: 2/9
- food: 6/9
- drink: 5/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.7
90,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- tree 5 steps to your south-west
- arrow 1 steps to your north

You face grass at your front.

Your status:
- health: 2/9
- food: 6/9
- drink: 5/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,-0.2,True,-0.8999999999999999
