step,observation,action,reward,done,total_reward
48,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- tree 4 steps to your north-west
- cow 4 steps to your south-west

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 7/9
- energy: 8/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
49,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- tree 4 steps to your north-west
- cow 3 steps to your south-west

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 7/9
- energy: 8/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
50,"You took action make_wood_pickaxe.

You see:
- grass 1 steps to your west
- tree 4 steps to your north-west
- cow 3 steps to your south-west

You face grass at your front.

Your status:
- health: 9/9
- food: 8/9
- drink: 7/9
- energy: 8/9

You have nothing in your inventory.",Move West,0.0,False,0.0
51,"You took action move_west.

You see:
- grass 1 steps to your west
- tree 3 steps to your north
- cow 2 steps to your south

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 7/9
- energy: 8/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
52,"You took action make_wood_pickaxe.

You see:
- grass 1 steps to your west
- tree 3 steps to your north
- cow 3 steps to your south

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 7/9
- energy: 8/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
53,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- tree 3 steps to your north
- cow 4 steps to your south-west

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 7/9
- energy: 8/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
54,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- tree 3 steps to your north
- cow 4 steps to your south-west

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 7/9
- energy: 8/9

You have nothing in your inventory.",Move West,0.0,False,0.0
55,"You took action move_west.

You see:
- grass 1 steps to your west
- tree 4 steps to your north-west
- cow 3 steps to your south

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 7/9
- energy: 8/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
56,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- tree 4 steps to your north-west
- cow 4 steps to your south-west

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 7/9
- energy: 8/9

You have nothing in your inventory.",Do,0.0,False,0.0
57,"You took action do.

You see:
- grass 1 steps to your west
- tree 4 steps to your north-west
- cow 5 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 7/9
- energy: 8/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
58,"You took action make_wood_pickaxe.

You see:
- grass 1 steps to your west
- tree 4 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 7/9
- energy: 8/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
59,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- tree 4 steps to your north-west
- cow 3 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 7/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.0
60,"You took action make_iron_pickaxe.

You see:
- grass 1 steps to your west
- tree 4 steps to your north-west
- cow 2 steps to your north

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 7/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.0
61,"You took action make_iron_pickaxe.

You see:
- grass 1 steps to your west
- tree 4 steps to your north-west
- cow 2 steps to your north

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 7/9
- energy: 7/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.0
62,"You took action make_iron_pickaxe.

You see:
- grass 1 steps to your west
- tree 4 steps to your north-west
- cow 2 steps to your north

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.0
63,"You took action make_iron_pickaxe.

You see:
- grass 1 steps to your west
- tree 4 steps to your north-west
- cow 3 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
64,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- tree 4 steps to your north-west
- cow 2 steps to your north

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
65,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- tree 4 steps to your north-west
- cow 2 steps to your north

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
66,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- tree 4 steps to your north-west
- cow 2 steps to your north

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
67,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- tree 4 steps to your north-west
- cow 3 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
68,"You took action make_wood_pickaxe.

You see:
- grass 1 steps to your west
- tree 4 steps to your north-west
- cow 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
69,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- tree 4 steps to your north-west
- cow 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
70,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- tree 4 steps to your north-west
- cow 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
71,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- tree 4 steps to your north-west
- cow 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Move West,0.0,False,0.0
72,"You took action move_west.

You see:
- grass 1 steps to your west
- stone 7 steps to your north-west
- tree 3 steps to your north-west
- cow 2 steps to your north

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
73,"You took action make_wood_pickaxe.

You see:
- grass 1 steps to your west
- stone 7 steps to your north-west
- tree 3 steps to your north-west
- cow 3 steps to your north

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
74,"You took action make_wood_pickaxe.

You see:
- grass 1 steps to your west
- stone 7 steps to your north-west
- tree 3 steps to your north-west
- cow 3 steps to your north

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
75,"You took action make_wood_pickaxe.

You see:
- grass 1 steps to your west
- stone 7 steps to your north-west
- tree 3 steps to your north-west
- cow 3 steps to your north

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
76,"You took action make_wood_pickaxe.

You see:
- grass 1 steps to your west
- stone 7 steps to your north-west
- tree 3 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 7/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
77,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- stone 7 steps to your north-west
- tree 3 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
78,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- stone 7 steps to your north-west
- tree 3 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
79,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- stone 7 steps to your north-west
- tree 3 steps to your north-west
- cow 3 steps to your north

You face grass at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
80,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- stone 7 steps to your north-west
- tree 3 steps to your north-west
- cow 2 steps to your north

You face grass at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
81,"You took action make_wood_pickaxe.

You see:
- grass 1 steps to your west
- stone 7 steps to your north-west
- tree 3 steps to your north-west
- cow 1 steps to your north

You face grass at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
82,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- stone 7 steps to your north-west
- tree 3 steps to your north-west
- cow 1 steps to your north

You face grass at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 6/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
83,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- stone 7 steps to your north-west
- tree 3 steps to your north-west
- cow 1 steps to your north

You face grass at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 5/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
84,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- stone 7 steps to your north-west
- tree 3 steps to your north-west
- cow 1 steps to your north

You face grass at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 5/9
- energy: 7/9

You have nothing in your inventory.",Noop,0.0,False,0.0
85,"You took action noop.

You see:
- grass 1 steps to your west
- stone 7 steps to your north-west
- tree 3 steps to your north-west
- cow 2 steps to your north

You face grass at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 5/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
86,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- stone 7 steps to your north-west
- tree 3 steps to your north-west
- cow 3 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 5/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
87,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- stone 7 steps to your north-west
- tree 3 steps to your north-west
- cow 3 steps to your south

You face grass at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 5/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
88,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- stone 7 steps to your north-west
- tree 3 steps to your north-west
- cow 3 steps to your south

You face grass at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 5/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
89,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- stone 7 steps to your north-west
- tree 3 steps to your north-west
- cow 3 steps to your south

You face grass at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 5/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
90,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- stone 7 steps to your north-west
- tree 3 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 5/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
91,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- stone 7 steps to your north-west
- tree 3 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 5/9
- energy: 7/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
92,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- stone 7 steps to your north-west
- tree 3 steps to your north-west
- cow 3 steps to your north-east

You face grass at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 5/9
- energy: 6/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
93,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- stone 7 steps to your north-west
- tree 3 steps to your north-west
- cow 2 steps to your east

You face grass at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 5/9
- energy: 6/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
94,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- stone 7 steps to your north-west
- tree 3 steps to your north-west
- cow 3 steps to your south-east

You face grass at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 5/9
- energy: 6/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
95,"You took action make_stone_pickaxe.

You see:
- grass 1 steps to your west
- stone 7 steps to your north-west
- tree 3 steps to your north-west
- cow 3 steps to your south-east

You face grass at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 5/9
- energy: 6/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
